No,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,MarketCap_Num,PE_Num,Change_Num,Volume_Num,Cap_Category,Is_Gainer,Is_Loser,Abs_Change,Log_Volume,Log_MarketCap,Price_Band,Change_ZScore
122,ACTG,Acacia Research Corp,Industrials,Business Equipment & Supplies,USA,482.38M,22.43,5.0,1.63%,"216,563",482380000.0,22.43,1.63,216563,Small Cap,True,False,1.63,12.285641394749298,19.994242745221023,Penny,0.3252711641126562
123,ACTU,Actuate Therapeutics Inc,Healthcare,Biotechnology,USA,58.80M,-,2.48,-0.40%,"42,815",58800000.0,,-0.4,42815,Micro Cap,False,True,0.4,10.6646671434879,17.889652429875657,Penny,-0.18135583662989566
124,ACU,Acme United Corp,Consumer Defensive,Household & Personal Products,USA,170.57M,18.05,44.79,-0.29%,"13,707",170570000.0,18.05,-0.29,13707,Micro Cap,False,True,0.29,9.525734882994499,18.95465633347975,Low,-0.15390314200837807
125,ACV,Virtus Diversified Income & Convertible Fund,Financial,Closed-End Fund - Equity,USA,255.99M,5.92,24.67,0.73%,"21,047",255990000.0,5.92,0.73,21047,Micro Cap,True,False,0.73,9.95456082272013,19.36064894308728,Low,0.10065820811842142
126,ACVA,ACV Auctions Inc,Consumer Cyclical,Auto & Truck Dealerships,USA,758.95M,-,4.36,2.11%,"2,536,808",758950000.0,,2.11,2536808,Small Cap,True,False,2.11,14.746417549976709,20.44744645835475,Penny,0.44506474064291485
127,ACVF,American Conservative Values ETF,Financial,Exchange Traded Fund,USA,-,-,47.99,0.29%,"2,338",,,0.29,2338,Unknown,True,False,0.29,7.757478766584179,,Low,-0.009152570367648938
128,ACVT,Advent Convertible Bond ETF,Financial,Exchange Traded Fund,USA,-,-,26.1,-0.06%,7,,,-0.06,7,Unknown,False,True,0.06,2.0794415416798357,,Low,-0.09650205325429581
129,ACWI,iShares MSCI ACWI ETF,Financial,Exchange Traded Fund,USA,-,-,139.44,-0.16%,"3,515,819",,,-0.16,3515819,Unknown,False,True,0.16,15.07278334193747,,High,-0.12145904836476636
130,ACWV,iShares MSCI Global Min Vol Factor ETF,Financial,Exchange Traded Fund,USA,-,-,119.9,0.32%,"58,595",,,0.32,58595,Unknown,True,False,0.32,10.978421713849661,,High,-0.0016654718345077695
131,ACWX,iShares MSCI ACWI ex US ETF,Financial,Exchange Traded Fund,USA,-,-,68.93,-0.66%,"3,455,539",,,-0.66,3455539,Unknown,False,True,0.66,15.055489298195393,,Mid,-0.24624402391711905
132,ACXP,Acurx Pharmaceuticals Inc,Healthcare,Biotechnology,USA,10.51M,-,3.68,-5.40%,"162,426",10510000.0,,-5.4,162426,Micro Cap,False,True,5.4,11.997983949048328,16.167837838000608,Penny,-1.4292055921534226
133,ACYN,FT Vest Laddered Autocallable Barrier & Income ETF,Financial,Exchange Traded Fund,USA,-,-,20.57,0.98%,"303,351",,,0.98,303351,Unknown,True,False,0.98,12.622649126393048,,Low,0.16305069589459778
134,AD,Array Digital Infrastructure Inc,Communication Services,Telecom Services,USA,4.15B,14.39,48.0,0.80%,"147,137",4150000000.0000005,14.39,0.8,147137,Mid Cap,True,False,0.8,11.899126200896935,22.146374171429983,Low,0.11812810469575082
135,ADAC,American Drive Acquisition Co,Financial,Shell Companies,USA,284.62M,-,9.9,0.00%,"1,577",284620000.0,,0.0,1577,Micro Cap,False,False,0.0,7.363913501405819,19.466665518733244,Very Low,-0.08152785618801349
136,ADAG,Adagene Inc ADR,Healthcare,Biotechnology,China,188.05M,-,3.99,-13.45%,"1,225,420",188050000.0,,-13.45,1225420,Micro Cap,False,True,13.45,14.018795016388152,19.052218448198353,Penny,-3.4382436985463007
137,ADAM,Adamas Trust Inc,Real Estate,REIT - Mortgage,USA,668.61M,6.70,7.39,0.54%,"548,595",668610000.0,6.7,0.54,548595,Small Cap,True,False,0.54,13.215117566172147,20.320711489959848,Very Low,0.05323991740852742
138,ADBE,Adobe Inc,Technology,Software - Application,USA,98.19B,14.15,242.92,0.64%,"3,586,782",98190000000.0,14.15,0.64,3586782,Large Cap,True,False,0.64,15.092766258448039,25.310170214137795,Very High,0.07819691251899795
139,ADBG,Leverage Shares 2X Long ADBE Daily ETF,Financial,Exchange Traded Fund,USA,-,-,4.58,1.33%,"2,264,169",,,1.33,2264169,Unknown,True,False,1.33,14.632718803825446,,Penny,0.25040017878124465
140,ADBU,Direxion Daily ADBE Bull 2X ETF,Financial,Exchange Traded Fund,USA,-,-,25.68,1.04%,"51,141",,,1.04,51141,Unknown,True,False,1.04,10.84236135641054,,Low,0.17802489296088012
141,ADC,Agree Realty Corp,Real Estate,REIT - Retail,USA,9.20B,43.37,76.61,1.02%,"895,058",9200000000.0,43.37,1.02,895058,Mid Cap,True,False,1.02,13.704644916871956,22.942469321110103,Mid,0.173033493938786
142,ADCT,Adc Therapeutics SA,Healthcare,Biotechnology,Switzerland,480.23M,-,3.78,-0.53%,"1,355,030",480230000.0,,-0.53,1355030,Small Cap,False,True,0.53,14.119334890263017,19.989775715851525,Penny,-0.21379993027350735
143,ADEA,Adeia Inc,Technology,Software - Application,USA,2.73B,25.47,25.07,0.00%,"835,683",2730000000.0,25.47,0.0,835683,Mid Cap,False,False,0.0,13.636005830179826,21.72756744650958,Low,-0.08152785618801349
144,ADFI,Anfield Dynamic Fixed Income ETF,Financial,Exchange Traded Fund,USA,-,-,8.51,0.18%,"10,660",,,0.18,10660,Unknown,True,False,0.18,9.274347501950475,,Very Low,-0.036605264989166525
145,ADGM,Adagio Medical Holdings Inc,Healthcare,Medical Devices,USA,27.76M,-,1.25,6.84%,"11,039",27760000.0,,6.84,11039,Micro Cap,True,False,6.84,9.309280319831087,17.139106729625933,Penny,1.6255306093681714
146,ADI,Analog Devices Inc,Technology,Semiconductors,USA,155.41B,58.15,318.34,-0.70%,"2,384,821",155410000000.0,58.15,-0.7,2384821,Large Cap,False,True,0.7,14.684635046395698,25.769332622880366,Very High,-0.25622682196130725
147,ADIL,Adial Pharmaceuticals Inc,Healthcare,Biotechnology,USA,2.41M,-,1.69,-2.31%,"43,151",2410000.0,,-2.31,43151,Micro Cap,False,True,2.31,10.67248404537951,14.69513772040451,Penny,-0.658034443239883
148,ADIV,Guinness Atkinson Asia Pacific Dividend Builder ETF,Financial,Exchange Traded Fund,USA,-,-,17.64,0.06%,"93,085",,,0.06,93085,Unknown,True,False,0.06,11.441279076017713,,Very Low,-0.06655365912173117
149,ADM,Archer Daniels Midland Co,Consumer Defensive,Farm Products,USA,35.53B,33.13,73.83,2.02%,"3,349,916",35530000000.0,33.13,2.02,3349916,Large Cap,True,False,2.02,15.024446127374913,24.29364324700749,Mid,0.4226034450434914
150,ADMA,Adma Biologics Inc,Healthcare,Biotechnology,USA,2.19B,15.34,9.19,0.88%,"6,123,814",2190000000.0,15.34,0.88,6123814,Mid Cap,True,False,0.88,15.627695826289694,21.50716738123144,Very Low,0.13809370078412725
151,ADME,Aptus Drawdown Managed Equity ETF,Financial,Exchange Traded Fund,USA,-,-,49.65,-0.04%,"7,178",,,-0.04,7178,Unknown,False,True,0.04,8.878915376576483,,Low,-0.0915106542322017
152,ADNT,Adient plc,Consumer Cyclical,Auto Parts,USA,1.60B,-,20.37,-2.21%,"625,375",1600000000.0,,-2.21,625375,Small Cap,False,True,2.21,13.346108347829803,21.193269466817146,Low,-0.6330774481294124
153,ADP,Automatic Data Processing Inc,Technology,Software - Application,USA,82.14B,19.60,204.01,1.36%,"2,846,390",82140000000.0,19.6,1.36,2846390,Large Cap,True,False,1.36,14.861562434000007,25.131690945486998,Very High,0.2578872773143858
154,ADPT,Adaptive Biotechnologies Corp,Healthcare,Biotechnology,USA,2.28B,-,14.81,2.63%,"1,565,437",2280000000.0,,2.63,1565437,Mid Cap,True,False,2.63,14.263676215003944,21.547441280351357,Very Low,0.5748411152173617
155,ADPV,Adaptiv Select ETF,Financial,Exchange Traded Fund,USA,-,-,42.18,-2.54%,"67,695",,,-2.54,67695,Unknown,False,True,2.54,11.122782372959849,,Low,-0.7154355319939651
156,ADSE,Ads-Tec Energy Plc,Industrials,Electrical Equipment & Parts,Ireland,646.92M,-,10.76,-7.24%,"2,545",646920000.0,,-7.24,2545,Small Cap,False,True,7.24,7.842278779117352,20.28773319876164,Very Low,-1.8884143021860804
157,ADSK,Autodesk Inc,Technology,Software - Application,USA,50.23B,45.51,238.08,0.09%,"1,990,466",50230000000.0,45.51,0.09,1990466,Large Cap,True,False,0.09,14.503879842536023,24.639878294728273,Very High,-0.05906656058859001
158,ADT,ADT Inc,Industrials,Security & Protection Services,USA,5.43B,9.95,6.62,1.07%,"9,719,747",5430000000.0,9.95,1.07,9719747,Mid Cap,True,False,1.07,16.089670250174613,22.415204971076417,Very Low,0.18551199149402128
159,ADTN,ADTRAN Holdings Inc,Technology,Communication Equipment,USA,1.04B,-,12.88,1.18%,"2,298,409",1040000000.0,,1.18,2298409,Small Cap,True,False,1.18,14.64772813749052,20.76248655106123,Very Low,0.21296468611553884
160,ADTX,Aditxt Inc,Healthcare,Biotechnology,USA,0.41M,-,0.79,-11.72%,"797,687",410000.0,,-11.72,797687,Micro Cap,False,True,11.72,13.589472822536727,12.923914877701906,Penny,-3.006487683135161
161,ADUR,Aduro Clean Technologies Inc,Industrials,Pollution & Treatment Controls,Canada,345.11M,-,10.37,0.58%,"212,327",345110000.0,,0.58,212327,Small Cap,True,False,0.58,12.265887527831332,19.659373767654117,Very Low,0.06322271545271561
162,ADUS,Addus HomeCare Corporation,Healthcare,Medical Care Facilities,USA,1.71B,17.57,91.59,-2.41%,"268,709",1710000000.0,17.57,-2.41,268709,Small Cap,False,True,2.41,12.501388010137351,21.259759208045775,Mid,-0.6829914383503535
163,ADV,Advantage Solutions Inc,Communication Services,Advertising Agencies,USA,284.93M,-,21.75,13.34%,"69,714",284930000.0,,13.34,69714,Micro Cap,True,False,13.34,11.152170781629122,19.467754097539405,Low,3.247735291548756
164,ADVB,Advanced Biomed Inc,Healthcare,Diagnostics & Research,Taiwan,6.21M,34.37,4.55,2.02%,"2,937",6210000.0,34.37,2.02,2937,Micro Cap,True,False,2.02,7.9854843567338225,15.641671614940245,Penny,0.4226034450434914
165,ADVE,Matthews Asia Dividend Active ETF,Financial,Exchange Traded Fund,USA,-,-,41.83,-0.98%,231,,,-0.98,231,Unknown,False,True,0.98,5.44673737166631,,Low,-0.32610640827062476
166,ADX,Adams Diversified Equity Fund,Financial,Closed-End Fund - Equity,USA,2.75B,5.64,22.43,0.13%,"195,946",2750000000.0,5.64,0.13,195946,Mid Cap,True,False,0.13,12.18559949348251,21.734866748988527,Low,-0.04908376254440179
167,ADXN,Addex Therapeutics Ltd ADR,Healthcare,Biotechnology,Switzerland,7.21M,-,5.72,-8.93%,"8,663",7210000.0,,-8.93,8663,Micro Cap,False,True,8.93,9.066931788680826,15.790979647957377,Very Low,-2.3101875195530326
168,AEAQ,Activate Energy Acquisition Corp,Financial,Shell Companies,Cayman Islands,311.22M,-,9.94,0.10%,"46,738",311220000.0,,0.1,46738,Small Cap,True,False,0.1,10.752334212913182,19.5560106187688,Very Low,-0.05657086107754295
169,AEBI,Aebi Schmidt Holding AG,Industrials,Farm & Heavy Construction Machinery,Switzerland,741.83M,18.64,9.58,2.13%,"350,312",741830000.0,18.64,2.13,350312,Small Cap,True,False,2.13,12.766582319544654,20.42463066571772,Very Low,0.45005613966500896
170,AEC,Anfield Energy Inc,Energy,Uranium,Canada,87.02M,-,5.48,-3.18%,"25,994",87020000.0,,-3.18,25994,Micro Cap,False,True,3.18,10.165659490817816,18.281648546748418,Very Low,-0.8751603007009767
171,AEE,Ameren Corp,Utilities,Utilities - Regulated Electric,USA,30.87B,20.88,111.68,0.80%,"1,034,282",30870000000.0,20.88,0.8,1034282,Large Cap,True,False,0.8,13.84921899099375,24.153050675492874,High,0.11812810469575082
172,AEF,abrdn Emerging Markets ex-China Fund Inc,Financial,Closed-End Fund - Equity,USA,299.64M,3.22,7.38,-1.60%,"99,513",299640000.0,3.22,-1.6,99513,Micro Cap,False,True,1.6,11.50805361676646,19.518092315381296,Very Low,-0.4808397779555421
173,AEG,Aegon Ltd,Financial,Insurance - Diversified,Netherlands,11.07B,10.42,7.36,-0.14%,"8,801,303",11070000000.0,10.42,-0.14,8801303,Large Cap,False,True,0.14,15.990410450288776,23.12750458375729,Very Low,-0.11646764934267224
174,AEHL,Antelope Enterprise Holdings Ltd,Industrials,Building Products & Equipment,China,4.07M,-,1.11,-11.20%,"363,270",4070000.0000000005,,-11.2,363270,Micro Cap,False,True,11.2,12.802904391186152,15.219153803118994,Penny,-2.8767113085607137
175,AEHR,Aehr Test Systems,Technology,Semiconductor Equipment & Materials,USA,1.36B,-,44.32,11.92%,"3,581,951",1360000000.0,,11.92,3581951,Small Cap,True,False,11.92,15.091418461178,21.030750537429665,Low,2.8933459609800742
176,AEI,Alset Inc,Real Estate,Real Estate - Development,USA,68.07M,-,1.75,-0.57%,"5,144",68070000.0,,-0.57,5144,Micro Cap,False,True,0.57,8.545780648268149,18.036047160114894,Penny,-0.22378272831769555
177,AEIS,Advanced Energy Industries Inc,Industrials,Electrical Equipment & Parts,USA,12.55B,87.08,332.31,-0.15%,"320,033",12550000000.0,87.08,-0.15,320033,Large Cap,False,True,0.15,12.676182519131778,23.252986502603886,Very High,-0.1189633488537193
178,AEM,Agnico Eagle Mines Ltd,Basic Materials,Gold,Canada,104.48B,23.49,208.54,-0.73%,"2,138,796",104480000000.0,23.49,-0.73,2138796,Large Cap,False,True,0.73,14.575754079400035,25.372261502484104,Very High,-0.2637139204944484
179,AEMD,Aethlon Medical Inc,Healthcare,Medical Devices,USA,2.79M,-,2.12,-1.40%,"18,946",2790000.0,,-1.4,18946,Micro Cap,False,True,1.4,9.849400886632361,14.841552512220423,Penny,-0.430925787734601
180,AEMS,Anfield Enhanced Market ETF,Financial,Exchange Traded Fund,USA,-,-,10.14,0.29%,"30,883",,,0.29,30883,Unknown,True,False,0.29,10.337993529428706,,Very Low,-0.009152570367648938
181,AENT,Alliance Entertainment Holding Corporation,Communication Services,Entertainment,USA,340.40M,15.57,6.68,2.45%,"6,013",340400000.0,15.57,2.45,6013,Small Cap,True,False,2.45,8.701845363548474,19.645631957601214,Very Low,0.5299185240185148
182,AEO,American Eagle Outfitters Inc,Consumer Cyclical,Apparel Retail,USA,2.81B,15.04,16.84,-2.77%,"5,204,276",2810000000.0,15.04,-2.77,5204276,Mid Cap,False,True,2.77,15.464991345483892,21.756450320647936,Very Low,-0.7728366207480475
183,AEON,AEON Biopharma Inc,Healthcare,Biotechnology,USA,22.49M,-,0.89,-9.16%,"74,795",22490000.0,,-9.16,74795,Micro Cap,False,True,9.16,11.22251968659685,16.928581368399705,Penny,-2.367588608307115
184,AEP,American Electric Power Company Inc,Utilities,Utilities - Regulated Electric,USA,71.76B,19.92,132.68,0.77%,"1,998,265",71760000000.0,19.92,0.77,1998265,Large Cap,True,False,0.77,14.50779036246234,24.996593054710885,High,0.11064100616260965
185,AER,Aercap Holdings N.V,Industrials,Rental & Leasing Services,Ireland,23.23B,6.52,139.18,-0.56%,"1,022,008",23230000000.0,6.52,-0.56,1022008,Large Cap,False,True,0.56,13.837280855969242,23.868710383771777,High,-0.22128702880664852
186,AERO,Grupo Aeromexico S.A.B. De C.V. ADR,Industrials,Airlines,Mexico,2.09B,7.97,14.3,0.14%,"196,399",2089999999.9999998,7.97,0.14,196399,Mid Cap,True,False,0.14,12.187908674902502,21.4604299034016,Very Low,-0.046588063033354735
187,AERT,Aeries Technology Inc,Industrials,Consulting Services,Singapore,24.17M,-,0.48,19.25%,"837,363",24170000.0,,19.25,837363,Micro Cap,True,False,19.25,13.638014141435288,17.000622794053267,Penny,4.722693702577565
188,AES,AES Corp,Utilities,Utilities - Diversified,USA,10.19B,10.87,14.3,0.70%,"7,462,789",10190000000.0,10.87,0.7,7462789,Large Cap,True,False,0.7,15.82543989689945,23.04467268427918,Very Low,0.09317110958528026
189,AESI,Atlas Energy Solutions Inc,Energy,Oil & Gas Equipment & Services,USA,1.52B,-,12.15,-0.41%,"3,578,304",1520000000.0,,-0.41,3578304,Small Cap,False,True,0.41,15.09039978257041,21.141976172462492,Very Low,-0.18385153614094268
190,AESPU,Aeon Acquisition I Corp,Financial,Shell Companies,USA,-,-,,-,0,,,,0,Unknown,False,False,,0.0,,,
191,AESR,Anfield U.S. Equity Sector Rotation ETF,Financial,Exchange Traded Fund,USA,-,-,17.02,-0.06%,"14,881",,,-0.06,14881,Unknown,False,True,0.06,9.607907707957207,,Very Low,-0.09650205325429581
192,AETH,Bitwise Trendwise Ether and Treasuries Rotation Strategy ETF,Financial,Exchange Traded Fund,USA,-,-,34.16,0.01%,489,,,0.01,489,Unknown,True,False,0.01,6.194405391104672,,Low,-0.07903215667696643
193,AEVA,Aeva Technologies Inc,Technology,Software - Infrastructure,USA,832.80M,-,13.23,0.23%,"822,311",832800000.0,,0.23,822311,Small Cap,True,False,0.23,13.619875164066663,20.5403040764658,Very Low,-0.024126767433931252
194,AEXA,American Exceptionalism Acquisition Corp. A,Financial,Shell Companies,USA,540.61M,-,10.93,-1.53%,"62,452",540610000.0,,-1.53,62452,Small Cap,False,True,1.53,11.04216955283066,20.10820869145052,Very Low,-0.4633698813782127
195,AEYE,AudioEye Inc,Technology,Software - Application,USA,82.85M,-,6.63,-4.60%,"286,743",82850000.0,,-4.6,286743,Micro Cap,False,True,4.6,12.566345110622748,18.23254231390685,Very Low,-1.229549631269658
196,AFB,AllianceBernstein National Municipal Income Fund Inc,Financial,Closed-End Fund - Debt,USA,301.25M,87.33,10.48,-1.23%,"165,033",301250000.0,87.33,-1.23,165033,Small Cap,False,True,1.23,12.013906792261208,19.523451046088642,Very Low,-0.3884988960468011
197,AFBI,Affinity Bancshares Inc,Financial,Banks - Regional,USA,135.73M,17.20,22.27,-0.22%,"20,676",135730000.0,17.2,-0.22,20676,Micro Cap,False,True,0.22,9.93677725040077,18.726178183641714,Low,-0.13643324543104868
198,AFCG,Advanced Flower Capital Inc,Real Estate,REIT - Mortgage,USA,66.12M,-,2.81,1.44%,"116,287",66120000.00000001,,1.44,116287,Micro Cap,True,False,1.44,11.663825151755843,18.006981846041114,Penny,0.2778528734027622
199,AFG,American Financial Group Inc,Financial,Insurance - Property & Casualty,USA,10.80B,12.86,129.71,1.51%,"387,432",10800000000.0,12.86,1.51,387432,Large Cap,True,False,1.51,12.867298209600246,23.102811971169178,High,0.2953227699800916
200,AFIF,Anfield Universal Fixed Income ETF,Financial,Exchange Traded Fund,USA,-,-,9.34,-0.11%,"68,667",,,-0.11,68667,Unknown,False,True,0.11,11.13703857639082,,Very Low,-0.10898055080953108
201,AFIX,Allspring Broad Market Core Bond ETF,Financial,Exchange Traded Fund,USA,-,-,24.95,0.20%,407,,,0.2,407,Unknown,True,False,0.2,6.0112671744041615,,Low,-0.03161386596707241
202,AFJK,Aimei Health Technology Co Ltd,Financial,Shell Companies,USA,154.57M,126.80,25.55,0.51%,720,154570000.0,126.8,0.51,720,Micro Cap,True,False,0.51,6.580639137284949,18.856157632598062,Low,0.04575281887538625
203,AFK,VanEck Africa Index ETF,Financial,Exchange Traded Fund,USA,-,-,25.93,-1.78%,"33,087",,,-1.78,33087,Unknown,False,True,1.78,10.4069259578681,,Low,-0.5257623691543891
204,AFL,Aflac Inc,Financial,Insurance - Life,USA,57.05B,16.05,110.48,0.77%,"1,438,294",57050000000.0,16.05,0.77,1438294,Large Cap,True,False,0.77,14.17896894225972,24.767193913272024,High,0.11064100616260965
205,AFLG,First Trust Active Factor Large Cap ETF,Financial,Exchange Traded Fund,USA,-,-,38.93,0.08%,"110,222",,,0.08,110222,Unknown,True,False,0.08,11.610260865357507,,Low,-0.061562260099637056
206,AFMC,First Trust Active Factor Mid Cap ETF,Financial,Exchange Traded Fund,USA,-,-,36.0,0.16%,"23,335",,,0.16,23335,Unknown,True,False,0.16,10.057752511547557,,Low,-0.04159666401126063
207,AFOS,ARS Focused Opportunity Strategy ETF,Financial,Exchange Traded Fund,USA,-,-,36.98,-0.19%,"1,317",,,-0.19,1317,Unknown,False,True,0.19,7.183870715062453,,Low,-0.1289461468979075
208,AFRI,Forafric Global PLC,Consumer Defensive,Farm Products,United Kingdom,263.10M,-,9.78,1.14%,"4,284",263100000.00000003,,1.14,4284,Micro Cap,True,False,1.14,8.36287583103188,19.388044749811357,Very Low,0.20298188807135062
209,AFRM,Affirm Holdings Inc,Financial,Credit Services,USA,15.43B,56.97,46.31,1.69%,"3,583,456",15430000000.0,56.97,1.69,3583456,Large Cap,True,False,1.69,15.09183853490223,23.45957950338629,Low,0.3402453611789386
210,AFRU,T-REX 2X Long AFRM Daily Target ETF,Financial,Exchange Traded Fund,USA,-,-,4.82,2.34%,"62,428",,,2.34,62428,Unknown,True,False,2.34,11.041785189987408,,Penny,0.5024658293969971
211,AFSC,abrdn Focused U.S. Small Cap Active ETF,Financial,Exchange Traded Fund,USA,-,-,31.14,0.03%,210,,,0.03,210,Unknown,True,False,0.03,5.351858133476067,,Low,-0.07404075765487232
212,AFSM,First Trust Active Factor Small Cap ETF,Financial,Exchange Traded Fund,USA,-,-,33.35,0.54%,"18,096",,,0.54,18096,Unknown,True,False,0.54,9.803501457660202,,Low,0.05323991740852742
213,AFYA,Afya Ltd,Consumer Defensive,Education & Training Services,Brazil,1.28B,10.39,14.96,-0.07%,"116,369",1280000000.0,10.39,-0.07,116369,Small Cap,False,True,0.07,11.664530049102122,20.970125915659185,Very Low,-0.09899775276534287
214,AG,First Majestic Silver Corporation,Basic Materials,Silver,Canada,10.77B,64.90,21.84,-1.49%,"14,145,611",10770000000.0,64.9,-1.49,14145611,Large Cap,False,True,1.49,16.464915027953644,23.10003032820756,Low,-0.4533870833340245
215,AGAE,Allied Gaming & Entertainment Inc,Communication Services,Entertainment,USA,10.88M,-,0.29,4.49%,"122,870",10880000.0,,4.49,122870,Micro Cap,True,False,4.49,11.718890303511659,16.20243689130383,Penny,1.0390412242721139
216,AGBK,AGI Inc,Financial,Banks - Regional,Brazil,1.15B,-,7.18,0.14%,"197,920",1150000000.0,,0.14,197920,Small Cap,True,False,0.14,12.195623240160034,20.863027780191135,Very Low,-0.046588063033354735
217,AGCC,Agencia Comercial Spirits Ltd,Consumer Defensive,Beverages - Wineries & Distilleries,Taiwan,532.49M,710.55,15.49,-1.65%,"250,770",532490000.0,710.55,-1.65,250770,Small Cap,False,True,1.65,12.43229545107119,20.093074677906767,Very Low,-0.49331827551077734
